type;latency;rank;duration;sac_amplitude;sac_angle;iEvent;CorScorePair;CorScoreEvent;CorScoreDetail;NrmzMeanConfPair;NrmzMeanConfEvent;NrmzMeanConfDetail;SumCorConfPair;SumCorConfEvent;SumCorConfDetail;PairNCat;eCorScorePair;eCorScoreEvent;eCorScoreDetail;eNrmzMeanConfPair;eNrmzMeanConfEvent;eNrmzMeanConfDetail;eSumCorConfPair;eSumCorConfEvent;eSumCorConfDetail;iBlock;iEventPerBlock;Refi;Refi2;NrmzMeanConfPair2bins;NrmzMeanConfEvent2bins;NrmzMeanConfDetail2bins;eNrmzMeanConfPair2bins;eNrmzMeanConfEvent2bins;eNrmzMeanConfDetail2bins;NrmzMeanConfPair_CorRefi;NrmzMeanConfEvent_CorRefi;NrmzMeanConfDetail_CorRefi;eNrmzMeanConfPair_CorRefi;eNrmzMeanConfEvent_CorRefi;eNrmzMeanConfDetail_CorRefi;eNrmzMeanConfPair_EventOnset2bins;eNrmzMeanConfEvent_EventOnset2bins;eNrmzMeanConfDetail_EventOnset2bins;eCorScorePair_EventOnset2bins;eCorScoreEvent_EventOnset2bins;eCorScoreDetail_EventOnset2bins;eSumCorConfPair_EventOnset2bins;eSumCorConfEvent_EventOnset2bins;eSumCorConfDetail_EventOnset2bins
saccade;32760;0;6;0.669202;-2.624.282;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;32785;0;33;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;32845;0;26;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
saccade;32899;0;5;1.267.492;-1.886.041;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;32904;5;244;1.267.492;-1.886.041;1;2;0;1;0.555049560167774;0;0.627118995282292;255.504.956.016.777;0.821393433072694;168.822.149.662.023;p1P;24;0;16;78.930.865.282.246;0;184.017.505.002.654;418.251.950.193.493;131.774.257.096.005;515.013.103.644.749;1;1;bpR;bp;Cor1;Cor1;Cor1;Cor1;Cor1;Cor2;Cor1bpR;Cor1bpR;Cor1bpR;Cor1bpR;Cor1bpR;Cor2bpR;[];[];[];[];[];[];[];[];[]
saccade;33148;0;9;2.731.261;-176.356.124;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;33157;6;12;2.731.261;-176.356.124;1;2;0;1;0.555049560167774;0;0.627118995282292;255.504.956.016.777;0.469592598192426;15.123.210.791.801;p1F;24;0;16;78.930.865.282.246;0;184.017.505.002.654;418.251.950.193.493;131.774.257.096.005;515.013.103.644.749;1;1;beF;be;Cor1;Cor1;Cor1;Cor1;Cor1;Cor2;Cor1beF;Cor1beF;Cor1beF;Cor1beF;Cor1beF;Cor2beF;[];[];[];[];[];[];[];[];[]
saccade;33169;0;22;0.535595;1.385.413;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;33191;7;29;0.535595;1.385.413;1;2;0;1;0.555049560167774;0;0.627118995282292;255.504.956.016.777;0.469592598192426;15.123.210.791.801;p1F;24;0;16;78.930.865.282.246;0;184.017.505.002.654;418.251.950.193.493;131.774.257.096.005;515.013.103.644.749;1;1;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor2;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;33220;0;11;0.036799;110.821.178;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;33231;8;13;0.036799;110.821.178;1;2;0;1;0.555049560167774;0;0.627118995282292;255.504.956.016.777;0.469592598192426;15.123.210.791.801;p1F;24;0;16;78.930.865.282.246;0;184.017.505.002.654;418.251.950.193.493;131.774.257.096.005;515.013.103.644.749;1;1;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor2;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;33244;0;13;0.5553;163.922.819;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;33257;9;74;0.5553;163.922.819;1;2;0;1;0.555049560167774;0;0.627118995282292;255.504.956.016.777;0.469592598192426;15.123.210.791.801;p1F;24;0;16;78.930.865.282.246;0;184.017.505.002.654;418.251.950.193.493;131.774.257.096.005;515.013.103.644.749;1;1;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor2;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;33331;0;8;0.350051;-122.040.849;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;33339;10;39;0.350051;-122.040.849;1;2;0;1;0.555049560167774;0;0.627118995282292;255.504.956.016.777;0.469592598192426;15.123.210.791.801;p1F;24;0;16;78.930.865.282.246;0;184.017.505.002.654;418.251.950.193.493;131.774.257.096.005;515.013.103.644.749;1;1;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor2;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;33378;0;15;9.752.488;-22.009.265;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;33393;11;55;9.752.488;-22.009.265;1;0;0;0;0;0;0.99321084911247;0.99321084911247;0.589155681147791;279.118.326.513.013;p2P;24;0;16;78.930.865.282.246;0;184.017.505.002.654;418.251.950.193.493;131.774.257.096.005;515.013.103.644.749;1;1;bpF;bp;Cor1;Cor1;Cor2;Cor1;Cor1;Cor2;Cor1bpF;Cor1bpF;Cor2bpF;Cor1bpF;Cor1bpF;Cor2bpF;[];[];[];[];[];[];[];[];[]
saccade;33448;0;10;131.505;-23.773.175;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;33458;12;49;131.505;-23.773.175;1;0;0;0;0;0;0.99321084911247;0.99321084911247;0.589155681147791;279.118.326.513.013;p2P;24;0;16;78.930.865.282.246;0;184.017.505.002.654;418.251.950.193.493;131.774.257.096.005;515.013.103.644.749;1;1;weR;we;Cor1;Cor1;Cor2;Cor1;Cor1;Cor2;Cor1weR;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;33507;0;5;0.829948;-145.695.394;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;33512;13;104;0.829948;-145.695.394;1;0;0;0;0;0;0.99321084911247;0.99321084911247;0.589155681147791;279.118.326.513.013;p2P;24;0;16;78.930.865.282.246;0;184.017.505.002.654;418.251.950.193.493;131.774.257.096.005;515.013.103.644.749;1;1;weR;we;Cor1;Cor1;Cor2;Cor1;Cor1;Cor2;Cor1weR;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;33616;0;7;1.850.138;7.386.952;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;33623;14;65;1.850.138;7.386.952;1;0;0;0;0;0;0.99321084911247;0.99321084911247;0.536508556987815;276.485.970.305.014;p2O;24;0;16;78.930.865.282.246;0;184.017.505.002.654;418.251.950.193.493;131.774.257.096.005;515.013.103.644.749;1;1;beF;be;Cor1;Cor1;Cor2;Cor1;Cor1;Cor2;Cor1beF;Cor1beF;Cor2beF;Cor1beF;Cor1beF;Cor2beF;[];[];[];[];[];[];[];[];[]
saccade;33688;0;4;0.512137;2.089.553;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;33692;15;103;0.512137;2.089.553;1;0;0;0;0;0;0.99321084911247;0.99321084911247;0.536508556987815;276.485.970.305.014;p2O;24;0;16;78.930.865.282.246;0;184.017.505.002.654;418.251.950.193.493;131.774.257.096.005;515.013.103.644.749;1;1;weR;we;Cor1;Cor1;Cor2;Cor1;Cor1;Cor2;Cor1weR;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;33795;0;5;0.530575;-7.078.994;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;33800;16;58;0.530575;-7.078.994;1;0;0;0;0;0;0.99321084911247;0.99321084911247;0.536508556987815;276.485.970.305.014;p2O;24;0;16;78.930.865.282.246;0;184.017.505.002.654;418.251.950.193.493;131.774.257.096.005;515.013.103.644.749;1;1;weR;we;Cor1;Cor1;Cor2;Cor1;Cor1;Cor2;Cor1weR;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;33858;0;8;0.777269;-153.071.168;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;33866;17;76;0.777269;-153.071.168;1;0;0;0;0;0;0.99321084911247;0.99321084911247;0.536508556987815;276.485.970.305.014;p2O;24;0;16;78.930.865.282.246;0;184.017.505.002.654;418.251.950.193.493;131.774.257.096.005;515.013.103.644.749;1;1;weR;we;Cor1;Cor1;Cor2;Cor1;Cor1;Cor2;Cor1weR;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;33942;0;8;0.815646;12.512.997;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;33950;18;43;0.815646;12.512.997;1;0;0;0;0;0;0.99321084911247;0.99321084911247;0.536508556987815;276.485.970.305.014;p2O;24;0;16;78.930.865.282.246;0;184.017.505.002.654;418.251.950.193.493;131.774.257.096.005;515.013.103.644.749;1;1;weR;we;Cor1;Cor1;Cor2;Cor1;Cor1;Cor2;Cor1weR;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;33993;0;11;2.693.798;175.874.536;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;34004;19;125;2.693.798;175.874.536;1;0;0;0;0;0;0.99321084911247;0.99321084911247;0.589155681147791;279.118.326.513.013;p2P;24;0;16;78.930.865.282.246;0;184.017.505.002.654;418.251.950.193.493;131.774.257.096.005;515.013.103.644.749;1;1;beR;be;Cor1;Cor1;Cor2;Cor1;Cor1;Cor2;Cor1beR;Cor1beR;Cor2beR;Cor1beR;Cor1beR;Cor2beR;[];[];[];[];[];[];[];[];[]
saccade;34129;0;10;1.838.195;1.072.773;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;34139;20;18;1.838.195;1.072.773;1;0;0;0;0;0;0.99321084911247;0.99321084911247;0.536508556987815;276.485.970.305.014;p2O;24;0;16;78.930.865.282.246;0;184.017.505.002.654;418.251.950.193.493;131.774.257.096.005;515.013.103.644.749;1;1;beR;be;Cor1;Cor1;Cor2;Cor1;Cor1;Cor2;Cor1beR;Cor1beR;Cor2beR;Cor1beR;Cor1beR;Cor2beR;[];[];[];[];[];[];[];[];[]
saccade;34157;0;16;9.132.886;9.040.797;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;34173;21;37;9.132.886;9.040.797;1;2;0;2;0.863172511720603;0;0.863172511720603;28.631.725.117.206;0.656071639943179;275.962.207.583.189;p3F;24;0;16;78.930.865.282.246;0;184.017.505.002.654;418.251.950.193.493;131.774.257.096.005;515.013.103.644.749;1;1;bpR;bp;Cor2;Cor1;Cor2;Cor1;Cor1;Cor2;Cor2bpR;Cor1bpR;Cor2bpR;Cor1bpR;Cor1bpR;Cor2bpR;[];[];[];[];[];[];[];[];[]
saccade;34210;0;5;0.791354;3.803.271;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;34215;22;103;0.791354;3.803.271;1;2;0;2;0.863172511720603;0;0.863172511720603;28.631.725.117.206;0.656071639943179;275.962.207.583.189;p3F;24;0;16;78.930.865.282.246;0;184.017.505.002.654;418.251.950.193.493;131.774.257.096.005;515.013.103.644.749;1;1;weR;we;Cor2;Cor1;Cor2;Cor1;Cor1;Cor2;Cor2weR;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;34318;0;10;2.529.754;168.574.107;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;34367;0;25;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
EventOnset;38.464.625;0;0;0;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1
saccade;38482;0;24;4.181.971;117.814.191;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;38506;1;28;4.181.971;117.814.191;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;outside;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;bpF;bp;other;other;other;other;other;other;other;other;other;other;other;other;[];[];[];[];[];[];[];[];[]
saccade;38534;0;8;2.761.514;167.340.103;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;38542;2;38;2.761.514;167.340.103;2;2;1;1;0.79945895219711;0.85731155862568;0.86441997612037;279.945.895.219.711;174.266.877.194.007;277.106.386.206.859;p1P;13;15;15;433.324.282.790.653;564.691.993.211.562;774.901.955.834.358;205.001.723.509.165;211.787.049.869.474;408.394.386.689.319;1;2;bpF;bp;Cor2;Cor2;Cor2;Cor1;Cor1;Cor1;Cor2bpF;Cor2bpF;Cor2bpF;Cor1bpF;Cor1bpF;Cor1bpF;[];[];[];[];[];[];[];[];[]
saccade;38580;0;4;0.525127;7.035.444;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;38584;3;163;0.525127;7.035.444;2;2;1;1;0.79945895219711;0.85731155862568;0.86441997612037;279.945.895.219.711;174.266.877.194.007;277.106.386.206.859;p1P;13;15;15;433.324.282.790.653;564.691.993.211.562;774.901.955.834.358;205.001.723.509.165;211.787.049.869.474;408.394.386.689.319;1;2;weR;we;Cor2;Cor2;Cor2;Cor1;Cor1;Cor1;Cor2weR;Cor2weR;Cor2weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;38747;0;8;2.325.597;170.698.232;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;38788;0;31;0;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
saccade;39051;0;9;2.273.427;-6.908.667;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;39164;0;25;0;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
saccade;39219;0;4;0.465619;-10.748.727;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;39223;4;139;0.465619;-10.748.727;2;1;1;0;0.227081403823619;0.85731155862568;0.807495567484407;149.238.049.008.338;174.266.877.194.007;261.752.463.101.172;p3O;13;15;15;433.324.282.790.653;564.691.993.211.562;774.901.955.834.358;205.001.723.509.165;211.787.049.869.474;408.394.386.689.319;1;2;bpF;bp;Cor1;Cor2;Cor2;Cor1;Cor1;Cor1;Cor1bpF;Cor2bpF;Cor2bpF;Cor1bpF;Cor1bpF;Cor1bpF;[];[];[];[];[];[];[];[];[]
saccade;39362;0;9;2.997.618;174.208.845;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;39430;0;27;0;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
saccade;39492;0;4;0.438757;-9.322.749;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;39648;0;26;0;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
saccade;39697;0;8;1.313.448;-16.853.667;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;39705;5;215;1.313.448;-16.853.667;2;1;1;0;0.227081403823619;0.85731155862568;0.807495567484407;149.238.049.008.338;174.266.877.194.007;261.752.463.101.172;p3O;13;15;15;433.324.282.790.653;564.691.993.211.562;774.901.955.834.358;205.001.723.509.165;211.787.049.869.474;408.394.386.689.319;1;2;weR;we;Cor1;Cor2;Cor2;Cor1;Cor1;Cor1;Cor1weR;Cor2weR;Cor2weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;39920;0;16;9.797.531;-134.393.823;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;39936;6;46;9.797.531;-134.393.823;2;0;2;2;0;0.260972250941989;0.314529534642111;0.368086818342233;226.097.225.094.199;431.452.953.464.211;p2P;13;15;15;433.324.282.790.653;564.691.993.211.562;774.901.955.834.358;205.001.723.509.165;211.787.049.869.474;408.394.386.689.319;1;2;bpF;bp;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1bpF;Cor1bpF;Cor1bpF;Cor1bpF;Cor1bpF;Cor1bpF;[];[];[];[];[];[];[];[];[]
saccade;39982;0;4;0.765671;166.761.656;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
