type;latency;rank;duration;sac_amplitude;sac_angle;iEvent;CorScorePair;CorScoreEvent;CorScoreDetail;NrmzMeanConfPair;NrmzMeanConfEvent;NrmzMeanConfDetail;SumCorConfPair;SumCorConfEvent;SumCorConfDetail;PairNCat;eCorScorePair;eCorScoreEvent;eCorScoreDetail;eNrmzMeanConfPair;eNrmzMeanConfEvent;eNrmzMeanConfDetail;eSumCorConfPair;eSumCorConfEvent;eSumCorConfDetail;iBlock;iEventPerBlock;Refi;Refi2;NrmzMeanConfPair2bins;NrmzMeanConfEvent2bins;NrmzMeanConfDetail2bins;eNrmzMeanConfPair2bins;eNrmzMeanConfEvent2bins;eNrmzMeanConfDetail2bins;NrmzMeanConfPair_CorRefi;NrmzMeanConfEvent_CorRefi;NrmzMeanConfDetail_CorRefi;eNrmzMeanConfPair_CorRefi;eNrmzMeanConfEvent_CorRefi;eNrmzMeanConfDetail_CorRefi;eNrmzMeanConfPair_EventOnset2bins;eNrmzMeanConfEvent_EventOnset2bins;eNrmzMeanConfDetail_EventOnset2bins;eCorScorePair_EventOnset2bins;eCorScoreEvent_EventOnset2bins;eCorScoreDetail_EventOnset2bins;eSumCorConfPair_EventOnset2bins;eSumCorConfEvent_EventOnset2bins;eSumCorConfDetail_EventOnset2bins
fixation;38623;5;74;2.459.154;14.786.444;1;2;1;3;0.420193768888678;0.578587428561759;0.472991655446372;242.019.376.888.868;142.667.796.696.669;342.343.586.792.768;p3F;42;6;39;998.567.401.037.022;347.152.457.137.056;102.953.950.761.461;519.856.740.103.702;121.320.584.105.909;470.588.662.104.806;1;1;beF;be;Cor1;Cor2;Cor1;Cor1;Cor1;Cor1;Cor1beF;Cor2beF;Cor1beF;Cor1beF;Cor1beF;Cor1beF;[];[];[];[];[];[];[];[];[]
saccade;38697;0;5;0.739225;-2.818.187;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;38702;6;35;0.739225;-2.818.187;1;2;1;3;0.420193768888678;0.578587428561759;0.472991655446372;242.019.376.888.868;142.667.796.696.669;342.343.586.792.768;p3F;42;6;39;998.567.401.037.022;347.152.457.137.056;102.953.950.761.461;519.856.740.103.702;121.320.584.105.909;470.588.662.104.806;1;1;weR;we;Cor1;Cor2;Cor1;Cor1;Cor1;Cor1;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;38737;0;12;2.798.465;-171.908.789;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;38749;7;67;2.798.465;-171.908.789;1;2;0;2;0.420193768888678;0;0.420193768888678;242.019.376.888.868;0.211825940736445;231.600.985.481.256;p3O;42;6;39;998.567.401.037.022;347.152.457.137.056;102.953.950.761.461;519.856.740.103.702;121.320.584.105.909;470.588.662.104.806;1;1;beR;be;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;[];[];[];[];[];[];[];[];[]
saccade;38816;0;4;0.274161;-137.727.748;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;38820;8;152;0.274161;-137.727.748;1;2;0;2;0.420193768888678;0;0.420193768888678;242.019.376.888.868;0.211825940736445;231.600.985.481.256;p3O;42;6;39;998.567.401.037.022;347.152.457.137.056;102.953.950.761.461;519.856.740.103.702;121.320.584.105.909;470.588.662.104.806;1;1;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;38972;0;9;0.414801;110.667.789;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;38981;9;40;0.414801;110.667.789;1;2;0;2;0.420193768888678;0;0.420193768888678;242.019.376.888.868;0.211825940736445;231.600.985.481.256;p3O;42;6;39;998.567.401.037.022;347.152.457.137.056;102.953.950.761.461;519.856.740.103.702;121.320.584.105.909;470.588.662.104.806;1;1;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;39021;0;23;0.534819;-73.335.564;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;39044;10;24;0.534819;-73.335.564;1;2;0;2;0.420193768888678;0;0.420193768888678;242.019.376.888.868;0.211825940736445;231.600.985.481.256;p3O;42;6;39;998.567.401.037.022;347.152.457.137.056;102.953.950.761.461;519.856.740.103.702;121.320.584.105.909;470.588.662.104.806;1;1;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;39068;0;14;0.067572;74.875.621;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;39082;11;18;0.067572;74.875.621;1;2;0;2;0.420193768888678;0;0.420193768888678;242.019.376.888.868;0.211825940736445;231.600.985.481.256;p3O;42;6;39;998.567.401.037.022;347.152.457.137.056;102.953.950.761.461;519.856.740.103.702;121.320.584.105.909;470.588.662.104.806;1;1;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;39100;0;5;0.353921;88.510.513;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;39105;12;64;0.353921;88.510.513;1;2;0;2;0.420193768888678;0;0.420193768888678;242.019.376.888.868;0.211825940736445;231.600.985.481.256;p3O;42;6;39;998.567.401.037.022;347.152.457.137.056;102.953.950.761.461;519.856.740.103.702;121.320.584.105.909;470.588.662.104.806;1;1;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;39169;0;4;0.200782;109.766.747;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;39217;0;26;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
saccade;39284;0;7;0.354293;138.136.331;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;39291;13;91;0.354293;138.136.331;1;2;0;1;0.784862973336388;0;0.992398296199233;278.486.297.333.639;0.206984211738293;149.592.359.253.734;p2P;42;6;39;998.567.401.037.022;347.152.457.137.056;102.953.950.761.461;519.856.740.103.702;121.320.584.105.909;470.588.662.104.806;1;1;bpF;bp;Cor2;Cor1;Cor2;Cor1;Cor1;Cor1;Cor2bpF;Cor1bpF;Cor2bpF;Cor1bpF;Cor1bpF;Cor1bpF;[];[];[];[];[];[];[];[];[]
saccade;39382;0;12;1.759.259;-3.486.038;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;39394;14;72;1.759.259;-3.486.038;1;2;1;2;0.784862973336388;0.578587428561759;0.785492862380496;278.486.297.333.639;149.567.270.258.947;264.026.783.796.293;p2O;42;6;39;998.567.401.037.022;347.152.457.137.056;102.953.950.761.461;519.856.740.103.702;121.320.584.105.909;470.588.662.104.806;1;1;beF;be;Cor2;Cor2;Cor2;Cor1;Cor1;Cor1;Cor2beF;Cor2beF;Cor2beF;Cor1beF;Cor1beF;Cor1beF;[];[];[];[];[];[];[];[];[]
saccade;39466;0;9;0.777149;46.163.229;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;39475;15;103;0.777149;46.163.229;1;2;1;2;0.784862973336388;0.578587428561759;0.785492862380496;278.486.297.333.639;149.567.270.258.947;264.026.783.796.293;p2O;42;6;39;998.567.401.037.022;347.152.457.137.056;102.953.950.761.461;519.856.740.103.702;121.320.584.105.909;470.588.662.104.806;1;1;weR;we;Cor2;Cor2;Cor2;Cor1;Cor1;Cor1;Cor2weR;Cor2weR;Cor2weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;39578;0;9;0.62709;21.801.379;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;39587;16;50;0.62709;21.801.379;1;2;1;2;0.784862973336388;0.578587428561759;0.785492862380496;278.486.297.333.639;149.567.270.258.947;264.026.783.796.293;p2O;42;6;39;998.567.401.037.022;347.152.457.137.056;102.953.950.761.461;519.856.740.103.702;121.320.584.105.909;470.588.662.104.806;1;1;weR;we;Cor2;Cor2;Cor2;Cor1;Cor1;Cor1;Cor2weR;Cor2weR;Cor2weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;39637;0;12;1.570.659;-130.902.108;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;39734;0;27;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
saccade;39838;0;4;0.395486;-36.414.623;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;39842;17;30;0.395486;-36.414.623;1;2;0;1;0.0780569812292537;0;0.00690201148203908;207.805.698.122.925;0.211825940736445;114.494.146.098.285;p1P;42;6;39;998.567.401.037.022;347.152.457.137.056;102.953.950.761.461;519.856.740.103.702;121.320.584.105.909;470.588.662.104.806;1;1;bpF;bp;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1bpF;Cor1bpF;Cor1bpF;Cor1bpF;Cor1bpF;Cor1bpF;[];[];[];[];[];[];[];[];[]
saccade;39872;0;12;2.436.758;-17.386.852;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;39975;0;66;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
saccade;40093;0;12;2.459.042;-170.530.246;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;40105;18;147;2.459.042;-170.530.246;1;2;0;1;0.0780569812292537;0;0.00690201148203908;207.805.698.122.925;0.275978947361072;117.701.796.429.516;p1F;42;6;39;998.567.401.037.022;347.152.457.137.056;102.953.950.761.461;519.856.740.103.702;121.320.584.105.909;470.588.662.104.806;1;1;beF;be;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1beF;Cor1beF;Cor1beF;Cor1beF;Cor1beF;Cor1beF;[];[];[];[];[];[];[];[];[]
saccade;40252;0;9;0.353926;138.516.905;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;40261;19;170;0.353926;138.516.905;1;2;0;1;0.0780569812292537;0;0.00690201148203908;207.805.698.122.925;0.275978947361072;117.701.796.429.516;p1F;42;6;39;998.567.401.037.022;347.152.457.137.056;102.953.950.761.461;519.856.740.103.702;121.320.584.105.909;470.588.662.104.806;1;1;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;40431;0;9;0.503267;-7.014.171;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;40516;0;27;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
saccade;40598;0;7;0.291665;-174.038.318;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;40605;20;24;0.291665;-174.038.318;1;2;0;1;0.784862973336388;0;0.992398296199233;278.486.297.333.639;0.206984211738293;149.592.359.253.734;p2P;42;6;39;998.567.401.037.022;347.152.457.137.056;102.953.950.761.461;519.856.740.103.702;121.320.584.105.909;470.588.662.104.806;1;1;bpR;bp;Cor2;Cor1;Cor2;Cor1;Cor1;Cor1;Cor2bpR;Cor1bpR;Cor2bpR;Cor1bpR;Cor1bpR;Cor1bpR;[];[];[];[];[];[];[];[];[]
saccade;40629;0;16;211.335;-4.453.087;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;40645;21;52;211.335;-4.453.087;1;2;1;2;0.784862973336388;0.578587428561759;0.785492862380496;278.486.297.333.639;149.567.270.258.947;264.026.783.796.293;p2O;42;6;39;998.567.401.037.022;347.152.457.137.056;102.953.950.761.461;519.856.740.103.702;121.320.584.105.909;470.588.662.104.806;1;1;beF;be;Cor2;Cor2;Cor2;Cor1;Cor1;Cor1;Cor2beF;Cor2beF;Cor2beF;Cor1beF;Cor1beF;Cor1beF;[];[];[];[];[];[];[];[];[]
saccade;40697;0;22;10.139.065;134.201.195;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;40752;0;29;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
EventOnset;45498;0;0;0;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];Cor1;Cor1;Cor2;Cor2;Cor1;Cor1;Cor2;Cor1;Cor1
saccade;45609;0;7;1.713.862;-171.840.797;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;45616;1;50;1.713.862;-171.840.797;2;2;1;1;0.356747264296689;0.578587428561759;0.503837786123661;235.674.726.429.669;136.857.713.132.967;236.266.219.781.318;p3O;52;24;36;916.751.049.313.749;972.704.720.290.313;119.175.085.721.983;611.675.104.931.375;322.103.733.394.426;5.668.894.191.629;1;2;bpF;bp;Cor1;Cor2;Cor1;Cor1;Cor1;Cor2;Cor1bpF;Cor2bpF;Cor1bpF;Cor1bpF;Cor1bpF;Cor2bpF;[];[];[];[];[];[];[];[];[]
saccade;45666;0;4;0.398614;-119.986.849;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;45670;2;37;0.398614;-119.986.849;2;2;1;1;0.356747264296689;0.578587428561759;0.503837786123661;235.674.726.429.669;136.857.713.132.967;236.266.219.781.318;p3O;52;24;36;916.751.049.313.749;972.704.720.290.313;119.175.085.721.983;611.675.104.931.375;322.103.733.394.426;5.668.894.191.629;1;2;weR;we;Cor1;Cor2;Cor1;Cor1;Cor1;Cor2;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor1weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;45707;0;10;2.849.979;16.411.546;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;45717;3;68;2.849.979;16.411.546;2;2;1;2;0.356747264296689;0.147672938981774;0.288380541333669;235.674.726.429.669;114.646.250.186.228;225.160.488.307.948;p3F;52;24;36;916.751.049.313.749;972.704.720.290.313;119.175.085.721.983;611.675.104.931.375;322.103.733.394.426;5.668.894.191.629;1;2;beF;be;Cor1;Cor1;Cor1;Cor1;Cor1;Cor2;Cor1beF;Cor1beF;Cor1beF;Cor1beF;Cor1beF;Cor2beF;[];[];[];[];[];[];[];[];[]
saccade;45785;0;6;0.480224;31.492.094;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;45791;4;151;0.480224;31.492.094;2;2;1;2;0.356747264296689;0.147672938981774;0.288380541333669;235.674.726.429.669;114.646.250.186.228;225.160.488.307.948;p3F;52;24;36;916.751.049.313.749;972.704.720.290.313;119.175.085.721.983;611.675.104.931.375;322.103.733.394.426;5.668.894.191.629;1;2;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor2;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;45942;0;7;0.294751;96.822.889;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;45949;5;114;0.294751;96.822.889;2;2;1;2;0.356747264296689;0.147672938981774;0.288380541333669;235.674.726.429.669;114.646.250.186.228;225.160.488.307.948;p3F;52;24;36;916.751.049.313.749;972.704.720.290.313;119.175.085.721.983;611.675.104.931.375;322.103.733.394.426;5.668.894.191.629;1;2;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor2;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;46063;0;12;2.299.354;-174.780.639;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;46075;6;33;2.299.354;-174.780.639;2;2;1;1;0.356747264296689;0.578587428561759;0.503837786123661;235.674.726.429.669;136.857.713.132.967;236.266.219.781.318;p3O;52;24;36;916.751.049.313.749;972.704.720.290.313;119.175.085.721.983;611.675.104.931.375;322.103.733.394.426;5.668.894.191.629;1;2;beR;be;Cor1;Cor2;Cor1;Cor1;Cor1;Cor2;Cor1beR;Cor2beR;Cor1beR;Cor1beR;Cor1beR;Cor2beR;[];[];[];[];[];[];[];[];[]
saccade;46108;0;11;0.767095;-151.903.189;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;46119;7;51;0.767095;-151.903.189;2;2;1;1;0.356747264296689;0.578587428561759;0.503837786123661;235.674.726.429.669;136.857.713.132.967;236.266.219.781.318;p3O;52;24;36;916.751.049.313.749;972.704.720.290.313;119.175.085.721.983;611.675.104.931.375;322.103.733.394.426;5.668.894.191.629;1;2;weR;we;Cor1;Cor2;Cor1;Cor1;Cor1;Cor2;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor1weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;46170;0;19;2.982.437;11.927.069;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;46381;0;67;0;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
