type;latency;rank;duration;sac_amplitude;sac_angle;iEvent;CorScorePair;CorScoreEvent;CorScoreDetail;NrmzMeanConfPair;NrmzMeanConfEvent;NrmzMeanConfDetail;SumCorConfPair;SumCorConfEvent;SumCorConfDetail;PairNCat;eCorScorePair;eCorScoreEvent;eCorScoreDetail;eNrmzMeanConfPair;eNrmzMeanConfEvent;eNrmzMeanConfDetail;eSumCorConfPair;eSumCorConfEvent;eSumCorConfDetail;iBlock;iEventPerBlock;Refi;Refi2;NrmzMeanConfPair2bins;NrmzMeanConfEvent2bins;NrmzMeanConfDetail2bins;eNrmzMeanConfPair2bins;eNrmzMeanConfEvent2bins;eNrmzMeanConfDetail2bins;NrmzMeanConfPair_CorRefi;NrmzMeanConfEvent_CorRefi;NrmzMeanConfDetail_CorRefi;eNrmzMeanConfPair_CorRefi;eNrmzMeanConfEvent_CorRefi;eNrmzMeanConfDetail_CorRefi;eNrmzMeanConfPair_EventOnset2bins;eNrmzMeanConfEvent_EventOnset2bins;eNrmzMeanConfDetail_EventOnset2bins;eCorScorePair_EventOnset2bins;eCorScoreEvent_EventOnset2bins;eCorScoreDetail_EventOnset2bins;eSumCorConfPair_EventOnset2bins;eSumCorConfEvent_EventOnset2bins;eSumCorConfDetail_EventOnset2bins
saccade;34917;0;7;0.533322;-111.813.395;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;34924;5;40;0.533322;-111.813.395;1;2;1;3;0.781481482088566;0.451851852238178;0.671604938805103;278.148.148.208.857;133.796.295.896.173;355.972.222.052.515;p3O;66;35;84;190.828.703.269.362;854.398.144.036.531;18.588.194.484.512;850.828.703.269.362;436.574.072.763.324;978.701.388.016.343;1;1;weR;we;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;34964;0;8;2.640.853;-178.496.414;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;34972;6;85;2.640.853;-178.496.414;1;2;2;4;0.781481482088566;0.171759255230427;0.476620368659496;278.148.148.208.857;217.175.925.523.043;44.766.203.686.595;p3F;66;35;84;190.828.703.269.362;854.398.144.036.531;18.588.194.484.512;850.828.703.269.362;436.574.072.763.324;978.701.388.016.343;1;1;beR;be;Cor2;Cor1;Cor2;Cor2;Cor2;Cor2;Cor2beR;Cor1beR;Cor2beR;Cor2beR;Cor2beR;Cor2beR;[];[];[];[];[];[];[];[];[]
saccade;35057;0;10;2.891.244;2.358.739;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;35119;0;26;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
saccade;35259;0;7;2.591.813;-17.849.857;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;35266;7;95;2.591.813;-17.849.857;1;2;0;2;0.995833337306976;0;0.995833337306976;299.583.333.730.698;0.334259254857898;266.504.629.608.244;p1F;66;35;84;190.828.703.269.362;854.398.144.036.531;18.588.194.484.512;850.828.703.269.362;436.574.072.763.324;978.701.388.016.343;1;1;bpF;bp;Cor2;Cor1;Cor2;Cor2;Cor2;Cor2;Cor2bpF;Cor1bpF;Cor2bpF;Cor2bpF;Cor2bpF;Cor2bpF;[];[];[];[];[];[];[];[];[]
saccade;35361;0;8;0.65637;-156.577.023;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;35369;8;74;0.65637;-156.577.023;1;2;0;2;0.995833337306976;0;0.995833337306976;299.583.333.730.698;0.334259254857898;266.504.629.608.244;p1F;66;35;84;190.828.703.269.362;854.398.144.036.531;18.588.194.484.512;850.828.703.269.362;436.574.072.763.324;978.701.388.016.343;1;1;weR;we;Cor2;Cor1;Cor2;Cor2;Cor2;Cor2;Cor2weR;Cor1weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;35443;0;4;0.388979;-97.303.803;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;35447;9;60;0.388979;-97.303.803;1;2;0;2;0.995833337306976;0;0.995833337306976;299.583.333.730.698;0.334259254857898;266.504.629.608.244;p1F;66;35;84;190.828.703.269.362;854.398.144.036.531;18.588.194.484.512;850.828.703.269.362;436.574.072.763.324;978.701.388.016.343;1;1;weR;we;Cor2;Cor1;Cor2;Cor2;Cor2;Cor2;Cor2weR;Cor1weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;35507;0;8;3.041.001;10.837.639;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;35515;10;48;3.041.001;10.837.639;1;2;1;3;0.995833337306976;0.451851852238178;0.814506175617377;299.583.333.730.698;133.796.295.896.173;366.689.814.813.435;p1P;66;35;84;190.828.703.269.362;854.398.144.036.531;18.588.194.484.512;850.828.703.269.362;436.574.072.763.324;978.701.388.016.343;1;1;beF;be;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2beF;Cor2beF;Cor2beF;Cor2beF;Cor2beF;Cor2beF;[];[];[];[];[];[];[];[];[]
saccade;35563;0;22;10.004.693;122.719.227;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;35585;11;28;10.004.693;122.719.227;1;2;1;2;0.336574070155621;0.33611111342907;0.501388892531395;233.657.407.015.562;122.314.814.478.159;227.986.110.746.861;p2O;66;35;84;190.828.703.269.362;854.398.144.036.531;18.588.194.484.512;850.828.703.269.362;436.574.072.763.324;978.701.388.016.343;1;1;bpF;bp;Cor1;Cor2;Cor2;Cor2;Cor2;Cor2;Cor1bpF;Cor2bpF;Cor2bpF;Cor2bpF;Cor2bpF;Cor2bpF;[];[];[];[];[];[];[];[];[]
saccade;35613;0;4;0.260147;-79.355.478;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;35617;12;23;0.260147;-79.355.478;1;2;1;2;0.336574070155621;0.33611111342907;0.501388892531395;233.657.407.015.562;122.314.814.478.159;227.986.110.746.861;p2O;66;35;84;190.828.703.269.362;854.398.144.036.531;18.588.194.484.512;850.828.703.269.362;436.574.072.763.324;978.701.388.016.343;1;1;weR;we;Cor1;Cor2;Cor2;Cor2;Cor2;Cor2;Cor1weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;35640;0;8;0.43281;-129.764.295;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;35648;13;35;0.43281;-129.764.295;1;2;1;2;0.336574070155621;0.33611111342907;0.501388892531395;233.657.407.015.562;122.314.814.478.159;227.986.110.746.861;p2O;66;35;84;190.828.703.269.362;854.398.144.036.531;18.588.194.484.512;850.828.703.269.362;436.574.072.763.324;978.701.388.016.343;1;1;weR;we;Cor1;Cor2;Cor2;Cor2;Cor2;Cor2;Cor1weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;35683;0;11;2.550.428;153.792.692;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;35694;14;79;2.550.428;153.792.692;1;2;1;2;0.336574070155621;0.00740739703178406;0.337037034332752;233.657.407.015.562;128.287.036.530.674;230.972.221.773.118;p2P;66;35;84;190.828.703.269.362;854.398.144.036.531;18.588.194.484.512;850.828.703.269.362;436.574.072.763.324;978.701.388.016.343;1;1;beF;be;Cor1;Cor1;Cor1;Cor2;Cor2;Cor2;Cor1beF;Cor1beF;Cor1beF;Cor2beF;Cor2beF;Cor2beF;[];[];[];[];[];[];[];[];[]
saccade;35773;0;30;2.988.775;-16.555.494;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;35803;15;39;2.988.775;-16.555.494;1;2;1;2;0.336574070155621;0.33611111342907;0.501388892531395;233.657.407.015.562;122.314.814.478.159;227.986.110.746.861;p2O;66;35;84;190.828.703.269.362;854.398.144.036.531;18.588.194.484.512;850.828.703.269.362;436.574.072.763.324;978.701.388.016.343;1;1;beR;be;Cor1;Cor2;Cor2;Cor2;Cor2;Cor2;Cor1beR;Cor2beR;Cor2beR;Cor2beR;Cor2beR;Cor2beR;[];[];[];[];[];[];[];[];[]
saccade;35842;0;14;0.895997;-33.000.475;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;35856;16;74;0.895997;-33.000.475;1;2;1;2;0.336574070155621;0.33611111342907;0.501388892531395;233.657.407.015.562;122.314.814.478.159;227.986.110.746.861;p2O;66;35;84;190.828.703.269.362;854.398.144.036.531;18.588.194.484.512;850.828.703.269.362;436.574.072.763.324;978.701.388.016.343;1;1;weR;we;Cor1;Cor2;Cor2;Cor2;Cor2;Cor2;Cor1weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;35930;0;8;1.059.958;160.581.029;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;35938;17;31;1.059.958;160.581.029;1;2;1;2;0.336574070155621;0.33611111342907;0.501388892531395;233.657.407.015.562;122.314.814.478.159;227.986.110.746.861;p2O;66;35;84;190.828.703.269.362;854.398.144.036.531;18.588.194.484.512;850.828.703.269.362;436.574.072.763.324;978.701.388.016.343;1;1;weR;we;Cor1;Cor2;Cor2;Cor2;Cor2;Cor2;Cor1weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;35969;0;10;2.457.159;156.346.459;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;35979;18;60;2.457.159;156.346.459;1;2;1;2;0.336574070155621;0.00740739703178406;0.337037034332752;233.657.407.015.562;128.287.036.530.674;230.972.221.773.118;p2P;66;35;84;190.828.703.269.362;854.398.144.036.531;18.588.194.484.512;850.828.703.269.362;436.574.072.763.324;978.701.388.016.343;1;1;beR;be;Cor1;Cor1;Cor1;Cor2;Cor2;Cor2;Cor1beR;Cor1beR;Cor1beR;Cor2beR;Cor2beR;Cor2beR;[];[];[];[];[];[];[];[];[]
saccade;36039;0;14;3.219.334;-22.839.446;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;36053;19;48;3.219.334;-22.839.446;1;2;1;2;0.336574070155621;0.33611111342907;0.501388892531395;233.657.407.015.562;122.314.814.478.159;227.986.110.746.861;p2O;66;35;84;190.828.703.269.362;854.398.144.036.531;18.588.194.484.512;850.828.703.269.362;436.574.072.763.324;978.701.388.016.343;1;1;beR;be;Cor1;Cor2;Cor2;Cor2;Cor2;Cor2;Cor1beR;Cor2beR;Cor2beR;Cor2beR;Cor2beR;Cor2beR;[];[];[];[];[];[];[];[];[]
saccade;36101;0;21;0.501325;-33.612.399;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;36122;20;51;0.501325;-33.612.399;1;2;1;2;0.336574070155621;0.33611111342907;0.501388892531395;233.657.407.015.562;122.314.814.478.159;227.986.110.746.861;p2O;66;35;84;190.828.703.269.362;854.398.144.036.531;18.588.194.484.512;850.828.703.269.362;436.574.072.763.324;978.701.388.016.343;1;1;weR;we;Cor1;Cor2;Cor2;Cor2;Cor2;Cor2;Cor1weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;36173;0;11;1.070.124;159.145.885;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;36184;21;39;1.070.124;159.145.885;1;2;1;2;0.336574070155621;0.33611111342907;0.501388892531395;233.657.407.015.562;122.314.814.478.159;227.986.110.746.861;p2O;66;35;84;190.828.703.269.362;854.398.144.036.531;18.588.194.484.512;850.828.703.269.362;436.574.072.763.324;978.701.388.016.343;1;1;weR;we;Cor1;Cor2;Cor2;Cor2;Cor2;Cor2;Cor1weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;36223;0;20;8.986.308;-126.172.674;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;36243;22;40;8.986.308;-126.172.674;1;2;1;3;0.781481482088566;0.451851852238178;0.671604938805103;278.148.148.208.857;133.796.295.896.173;355.972.222.052.515;p3O;66;35;84;190.828.703.269.362;854.398.144.036.531;18.588.194.484.512;850.828.703.269.362;436.574.072.763.324;978.701.388.016.343;1;1;bpR;bp;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2bpR;Cor2bpR;Cor2bpR;Cor2bpR;Cor2bpR;Cor2bpR;[];[];[];[];[];[];[];[];[]
saccade;36283;0;8;0.759261;-4.659.349;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;36291;23;61;0.759261;-4.659.349;1;2;1;3;0.781481482088566;0.451851852238178;0.671604938805103;278.148.148.208.857;133.796.295.896.173;355.972.222.052.515;p3O;66;35;84;190.828.703.269.362;854.398.144.036.531;18.588.194.484.512;850.828.703.269.362;436.574.072.763.324;978.701.388.016.343;1;1;weR;we;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;36352;0;9;2.547.799;179.357.386;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;36361;24;66;2.547.799;179.357.386;1;2;2;4;0.781481482088566;0.171759255230427;0.476620368659496;278.148.148.208.857;217.175.925.523.043;44.766.203.686.595;p3F;66;35;84;190.828.703.269.362;854.398.144.036.531;18.588.194.484.512;850.828.703.269.362;436.574.072.763.324;978.701.388.016.343;1;1;beF;be;Cor2;Cor1;Cor2;Cor2;Cor2;Cor2;Cor2beF;Cor1beF;Cor2beF;Cor2beF;Cor2beF;Cor2beF;[];[];[];[];[];[];[];[];[]
saccade;36427;0;16;10.375.663;60.670.416;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;36443;25;37;10.375.663;60.670.416;1;2;1;2;0.336574070155621;0.00740739703178406;0.337037034332752;233.657.407.015.562;128.287.036.530.674;230.972.221.773.118;p2P;66;35;84;190.828.703.269.362;854.398.144.036.531;18.588.194.484.512;850.828.703.269.362;436.574.072.763.324;978.701.388.016.343;1;1;bpR;bp;Cor1;Cor1;Cor1;Cor2;Cor2;Cor2;Cor1bpR;Cor1bpR;Cor1bpR;Cor2bpR;Cor2bpR;Cor2bpR;[];[];[];[];[];[];[];[];[]
saccade;36480;0;8;0.500642;-167.799.555;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;36488;26;33;0.500642;-167.799.555;1;2;1;2;0.336574070155621;0.00740739703178406;0.337037034332752;233.657.407.015.562;128.287.036.530.674;230.972.221.773.118;p2P;66;35;84;190.828.703.269.362;854.398.144.036.531;18.588.194.484.512;850.828.703.269.362;436.574.072.763.324;978.701.388.016.343;1;1;weR;we;Cor1;Cor1;Cor1;Cor2;Cor2;Cor2;Cor1weR;Cor1weR;Cor1weR;Cor2weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;36521;0;17;9.705.166;-118.517.898;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;36538;27;109;9.705.166;-118.517.898;1;2;2;4;0.781481482088566;0.171759255230427;0.476620368659496;278.148.148.208.857;217.175.925.523.043;44.766.203.686.595;p3F;66;35;84;190.828.703.269.362;854.398.144.036.531;18.588.194.484.512;850.828.703.269.362;436.574.072.763.324;978.701.388.016.343;1;1;bpR;bp;Cor2;Cor1;Cor2;Cor2;Cor2;Cor2;Cor2bpR;Cor1bpR;Cor2bpR;Cor2bpR;Cor2bpR;Cor2bpR;[];[];[];[];[];[];[];[];[]
saccade;36647;0;4;0.889259;-156.380.528;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;36651;28;44;0.889259;-156.380.528;1;2;2;4;0.781481482088566;0.171759255230427;0.476620368659496;278.148.148.208.857;217.175.925.523.043;44.766.203.686.595;p3F;66;35;84;190.828.703.269.362;854.398.144.036.531;18.588.194.484.512;850.828.703.269.362;436.574.072.763.324;978.701.388.016.343;1;1;weR;we;Cor2;Cor1;Cor2;Cor2;Cor2;Cor2;Cor2weR;Cor1weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;36695;0;11;2.768.348;1.586.786;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;36706;29;70;2.768.348;1.586.786;1;2;1;3;0.781481482088566;0.451851852238178;0.671604938805103;278.148.148.208.857;133.796.295.896.173;355.972.222.052.515;p3O;66;35;84;190.828.703.269.362;854.398.144.036.531;18.588.194.484.512;850.828.703.269.362;436.574.072.763.324;978.701.388.016.343;1;1;beF;be;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2beF;Cor2beF;Cor2beF;Cor2beF;Cor2beF;Cor2beF;[];[];[];[];[];[];[];[];[]
saccade;36776;0;22;8.995.883;59.794.203;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;36798;30;26;8.995.883;59.794.203;1;2;1;2;0.336574070155621;0.33611111342907;0.501388892531395;233.657.407.015.562;122.314.814.478.159;227.986.110.746.861;p2O;66;35;84;190.828.703.269.362;854.398.144.036.531;18.588.194.484.512;850.828.703.269.362;436.574.072.763.324;978.701.388.016.343;1;1;bpR;bp;Cor1;Cor2;Cor2;Cor2;Cor2;Cor2;Cor1bpR;Cor2bpR;Cor2bpR;Cor2bpR;Cor2bpR;Cor2bpR;[];[];[];[];[];[];[];[];[]
saccade;36824;0;4;0.30099;-101.179.602;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;36828;31;14;0.30099;-101.179.602;1;2;1;2;0.336574070155621;0.33611111342907;0.501388892531395;233.657.407.015.562;122.314.814.478.159;227.986.110.746.861;p2O;66;35;84;190.828.703.269.362;854.398.144.036.531;18.588.194.484.512;850.828.703.269.362;436.574.072.763.324;978.701.388.016.343;1;1;weR;we;Cor1;Cor2;Cor2;Cor2;Cor2;Cor2;Cor1weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
