type;latency;rank;duration;sac_amplitude;sac_angle;iEvent;CorScorePair;CorScoreEvent;CorScoreDetail;NrmzMeanConfPair;NrmzMeanConfEvent;NrmzMeanConfDetail;SumCorConfPair;SumCorConfEvent;SumCorConfDetail;PairNCat;eCorScorePair;eCorScoreEvent;eCorScoreDetail;eNrmzMeanConfPair;eNrmzMeanConfEvent;eNrmzMeanConfDetail;eSumCorConfPair;eSumCorConfEvent;eSumCorConfDetail;iBlock;iEventPerBlock;Refi;Refi2;NrmzMeanConfPair2bins;NrmzMeanConfEvent2bins;NrmzMeanConfDetail2bins;eNrmzMeanConfPair2bins;eNrmzMeanConfEvent2bins;eNrmzMeanConfDetail2bins;NrmzMeanConfPair_CorRefi;NrmzMeanConfEvent_CorRefi;NrmzMeanConfDetail_CorRefi;eNrmzMeanConfPair_CorRefi;eNrmzMeanConfEvent_CorRefi;eNrmzMeanConfDetail_CorRefi;eNrmzMeanConfPair_EventOnset2bins;eNrmzMeanConfEvent_EventOnset2bins;eNrmzMeanConfDetail_EventOnset2bins;eCorScorePair_EventOnset2bins;eCorScoreEvent_EventOnset2bins;eCorScoreDetail_EventOnset2bins;eSumCorConfPair_EventOnset2bins;eSumCorConfEvent_EventOnset2bins;eSumCorConfDetail_EventOnset2bins
saccade;42468;0;5;0.837344;97.951.468;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;42473;7;233;0.837344;97.951.468;1;2;0;2;0.302769906677385;0;0.302769906677385;230.276.990.667.739;0.101614765660588;220.219.233.616.899;p2O;23;3;15;396.595.119.885.482;206.993.669.654.552;434.378.956.777.706;266.166.232.399.429;566.198.429.486.302;241.393.037.674.029;1;1;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;42706;0;9;0.917153;-42.413.361;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;42715;8;73;0.917153;-42.413.361;1;2;0;2;0.302769906677385;0;0.302769906677385;230.276.990.667.739;0.101614765660588;220.219.233.616.899;p2O;23;3;15;396.595.119.885.482;206.993.669.654.552;434.378.956.777.706;266.166.232.399.429;566.198.429.486.302;241.393.037.674.029;1;1;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;42788;0;12;316.612;176.877.935;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;42800;9;61;316.612;176.877.935;1;2;1;2;0.302769906677385;0.689978898848505;0.431839570734425;230.276.990.667.739;135.049.976.452.753;332.663.483.560.246;p2P;23;3;15;396.595.119.885.482;206.993.669.654.552;434.378.956.777.706;266.166.232.399.429;566.198.429.486.302;241.393.037.674.029;1;1;beR;be;Cor1;Cor2;Cor1;Cor1;Cor1;Cor1;Cor1beR;Cor2beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;[];[];[];[];[];[];[];[];[]
saccade;42861;0;15;2.776.459;-0.238827;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;42946;0;26;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
saccade;43017;0;15;1.484.679;86.413.088;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;43045;0;25;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
saccade;43102;0;9;1.941.376;158.618.859;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;43111;10;75;1.941.376;158.618.859;1;2;0;1;0.345544762184157;0;0.441075261916495;234.554.476.218.416;0.0712507967440884;120.839.777.946.412;p1F;23;3;15;396.595.119.885.482;206.993.669.654.552;434.378.956.777.706;266.166.232.399.429;566.198.429.486.302;241.393.037.674.029;1;1;bpR;bp;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1bpR;Cor1bpR;Cor1bpR;Cor1bpR;Cor1bpR;Cor1bpR;[];[];[];[];[];[];[];[];[]
saccade;43186;0;14;2.421.213;-2.146.893;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;43200;11;43;2.421.213;-2.146.893;1;2;0;1;0.345544762184157;0;0.441075261916495;234.554.476.218.416;0.226555028378796;128.604.989.528.148;p1P;23;3;15;396.595.119.885.482;206.993.669.654.552;434.378.956.777.706;266.166.232.399.429;566.198.429.486.302;241.393.037.674.029;1;1;beF;be;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1beF;Cor1beF;Cor1beF;Cor1beF;Cor1beF;Cor1beF;[];[];[];[];[];[];[];[];[]
saccade;43243;0;6;0.238989;-118.602.025;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;43297;0;26;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
saccade;43356;0;8;0.659693;-16.162.903;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;43364;12;155;0.659693;-16.162.903;1;1;0;0;0.241459284849037;0;0.00857397890773034;112.501.663.187.838;0.226555028378796;117.578.583.012.859;p3O;23;3;15;396.595.119.885.482;206.993.669.654.552;434.378.956.777.706;266.166.232.399.429;566.198.429.486.302;241.393.037.674.029;1;1;bpR;bp;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1bpR;Cor1bpR;Cor1bpR;Cor1bpR;Cor1bpR;Cor1bpR;[];[];[];[];[];[];[];[];[]
saccade;43519;0;14;7.684.819;146.152.307;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;43533;13;35;7.684.819;146.152.307;1;2;0;1;0.345544762184157;0;0.441075261916495;234.554.476.218.416;0.226555028378796;128.604.989.528.148;p1P;23;3;15;396.595.119.885.482;206.993.669.654.552;434.378.956.777.706;266.166.232.399.429;566.198.429.486.302;241.393.037.674.029;1;1;bpR;bp;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1bpR;Cor1bpR;Cor1bpR;Cor1bpR;Cor1bpR;Cor1bpR;[];[];[];[];[];[];[];[];[]
saccade;43568;0;8;0.769644;93.505.173;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
EventOnset;47.643.375;0;0;0;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];Cor1;Cor1;Cor1;Cor2;Cor1;Cor2;Cor2;Cor1;Cor1
bad_ET;47679;0;25;0;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
saccade;47747;0;10;1.725.104;175.315.278;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;47757;1;63;1.725.104;175.315.278;2;2;2;2;0.825098381852346;0.465982400669329;0.575231655891639;282.509.838.185.235;246.598.240.066.933;364.554.039.126.084;p3O;36;20;34;131.835.515.869.777;64.579.782.728.445;108.991.249.068.196;491.835.515.869.777;290.064.113.061.416;580.949.814.465.596;1;2;bpF;bp;Cor2;Cor1;Cor1;Cor1;Cor1;Cor1;Cor2bpF;Cor1bpF;Cor1bpF;Cor1bpF;Cor1bpF;Cor1bpF;[];[];[];[];[];[];[];[];[]
saccade;47820;0;6;1.374.441;17.983.579;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;47826;2;49;1.374.441;17.983.579;2;2;2;2;0.825098381852346;0.465982400669329;0.575231655891639;282.509.838.185.235;246.598.240.066.933;364.554.039.126.084;p3O;36;20;34;131.835.515.869.777;64.579.782.728.445;108.991.249.068.196;491.835.515.869.777;290.064.113.061.416;580.949.814.465.596;1;2;weR;we;Cor2;Cor1;Cor1;Cor1;Cor1;Cor1;Cor2weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;47875;0;17;316.297;-171.718.168;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;47892;3;102;316.297;-171.718.168;2;2;1;1;0.825098381852346;0.532683578026534;0.663206872181397;282.509.838.185.235;153.865.681.755.074;268.187.759.970.154;p3F;36;20;34;131.835.515.869.777;64.579.782.728.445;108.991.249.068.196;491.835.515.869.777;290.064.113.061.416;580.949.814.465.596;1;2;beF;be;Cor2;Cor1;Cor2;Cor1;Cor1;Cor1;Cor2beF;Cor1beF;Cor2beF;Cor1beF;Cor1beF;Cor1beF;[];[];[];[];[];[];[];[];[]
saccade;47994;0;7;0.479;-40.114.047;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;48001;4;105;0.479;-40.114.047;2;2;1;1;0.825098381852346;0.532683578026534;0.663206872181397;282.509.838.185.235;153.865.681.755.074;268.187.759.970.154;p3F;36;20;34;131.835.515.869.777;64.579.782.728.445;108.991.249.068.196;491.835.515.869.777;290.064.113.061.416;580.949.814.465.596;1;2;weR;we;Cor2;Cor1;Cor2;Cor1;Cor1;Cor1;Cor2weR;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;48106;0;9;0.778265;-36.827.256;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;48115;5;56;0.778265;-36.827.256;2;2;1;1;0.825098381852346;0.532683578026534;0.663206872181397;282.509.838.185.235;153.865.681.755.074;268.187.759.970.154;p3F;36;20;34;131.835.515.869.777;64.579.782.728.445;108.991.249.068.196;491.835.515.869.777;290.064.113.061.416;580.949.814.465.596;1;2;weR;we;Cor2;Cor1;Cor2;Cor1;Cor1;Cor1;Cor2weR;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;48171;0;7;2.176.838;2.491.594;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;48178;6;399;2.176.838;2.491.594;2;2;2;2;0.825098381852346;0.465982400669329;0.575231655891639;282.509.838.185.235;246.598.240.066.933;364.554.039.126.084;p3O;36;20;34;131.835.515.869.777;64.579.782.728.445;108.991.249.068.196;491.835.515.869.777;290.064.113.061.416;580.949.814.465.596;1;2;beR;be;Cor2;Cor1;Cor1;Cor1;Cor1;Cor1;Cor2beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;[];[];[];[];[];[];[];[];[]
saccade;48577;0;11;0.59126;169.034.031;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;48695;0;27;0;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
saccade;48806;0;6;1.262.966;14.008.197;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;48812;7;141;1.262.966;14.008.197;2;2;0;2;0.432995565521429;0;0.432995565521429;243.299.556.552.143;0.574496258701341;250.374.591.211.138;p2P;36;20;34;131.835.515.869.777;64.579.782.728.445;108.991.249.068.196;491.835.515.869.777;290.064.113.061.416;580.949.814.465.596;1;2;bpF;bp;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1bpF;Cor1bpF;Cor1bpF;Cor1bpF;Cor1bpF;Cor1bpF;[];[];[];[];[];[];[];[];[]
saccade;48953;0;6;1.090.502;0.763933;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;48959;8;152;1.090.502;0.763933;2;2;0;2;0.432995565521429;0;0.432995565521429;243.299.556.552.143;0.574496258701341;250.374.591.211.138;p2P;36;20;34;131.835.515.869.777;64.579.782.728.445;108.991.249.068.196;491.835.515.869.777;290.064.113.061.416;580.949.814.465.596;1;2;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;49111;0;9;174.648;178.712.944;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;49120;9;115;174.648;178.712.944;2;2;1;2;0.432995565521429;0.532683578026534;0.466224903023131;243.299.556.552.143;141.869.425.176.579;342.584.490.864.361;p2O;36;20;34;131.835.515.869.777;64.579.782.728.445;108.991.249.068.196;491.835.515.869.777;290.064.113.061.416;580.949.814.465.596;1;2;beF;be;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1beF;Cor1beF;Cor1beF;Cor1beF;Cor1beF;Cor1beF;[];[];[];[];[];[];[];[];[]
saccade;49235;0;14;1.607.136;-10.375.215;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;49249;10;39;1.607.136;-10.375.215;2;2;0;2;0.432995565521429;0;0.432995565521429;243.299.556.552.143;0.574496258701341;250.374.591.211.138;p2P;36;20;34;131.835.515.869.777;64.579.782.728.445;108.991.249.068.196;491.835.515.869.777;290.064.113.061.416;580.949.814.465.596;1;2;beR;be;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;[];[];[];[];[];[];[];[];[]
saccade;49288;0;20;10.548.747;-143.363.814;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;49308;11;39;10.548.747;-143.363.814;2;2;2;3;0.805136777644172;0.465982400669329;0.63555958915675;280.513.677.764.417;246.598.240.066.933;463.555.958.915.675;p1P;36;20;34;131.835.515.869.777;64.579.782.728.445;108.991.249.068.196;491.835.515.869.777;290.064.113.061.416;580.949.814.465.596;1;2;bpF;bp;Cor2;Cor1;Cor2;Cor1;Cor1;Cor1;Cor2bpF;Cor1bpF;Cor2bpF;Cor1bpF;Cor1bpF;Cor1bpF;[];[];[];[];[];[];[];[];[]
saccade;49347;0;14;1.804.676;-143.041.049;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;49361;12;65;1.804.676;-143.041.049;2;2;0;2;0.805136777644172;0;0.805136777644172;280.513.677.764.417;0.454533692916392;262.983.523.528.028;p1F;36;20;34;131.835.515.869.777;64.579.782.728.445;108.991.249.068.196;491.835.515.869.777;290.064.113.061.416;580.949.814.465.596;1;2;beF;be;Cor2;Cor1;Cor2;Cor1;Cor1;Cor1;Cor2beF;Cor1beF;Cor2beF;Cor1beF;Cor1beF;Cor1beF;[];[];[];[];[];[];[];[];[]
saccade;49426;0;14;2.421.298;0.328688;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;49440;13;101;2.421.298;0.328688;2;2;2;3;0.805136777644172;0.465982400669329;0.63555958915675;280.513.677.764.417;246.598.240.066.933;463.555.958.915.675;p1P;36;20;34;131.835.515.869.777;64.579.782.728.445;108.991.249.068.196;491.835.515.869.777;290.064.113.061.416;580.949.814.465.596;1;2;beR;be;Cor2;Cor1;Cor2;Cor1;Cor1;Cor1;Cor2beR;Cor1beR;Cor2beR;Cor1beR;Cor1beR;Cor1beR;[];[];[];[];[];[];[];[];[]
saccade;49541;0;7;0.036552;-120.246.183;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;49548;14;23;0.036552;-120.246.183;2;2;2;3;0.805136777644172;0.465982400669329;0.63555958915675;280.513.677.764.417;246.598.240.066.933;463.555.958.915.675;p1P;36;20;34;131.835.515.869.777;64.579.782.728.445;108.991.249.068.196;491.835.515.869.777;290.064.113.061.416;580.949.814.465.596;1;2;weR;we;Cor2;Cor1;Cor2;Cor1;Cor1;Cor1;Cor2weR;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;49571;0;18;2.438.747;-17.660.939;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
