type;latency;rank;duration;sac_amplitude;sac_angle;iEvent;CorScorePair;CorScoreEvent;CorScoreDetail;NrmzMeanConfPair;NrmzMeanConfEvent;NrmzMeanConfDetail;SumCorConfPair;SumCorConfEvent;SumCorConfDetail;PairNCat;eCorScorePair;eCorScoreEvent;eCorScoreDetail;eNrmzMeanConfPair;eNrmzMeanConfEvent;eNrmzMeanConfDetail;eSumCorConfPair;eSumCorConfEvent;eSumCorConfDetail;iBlock;iEventPerBlock;Refi;Refi2;NrmzMeanConfPair2bins;NrmzMeanConfEvent2bins;NrmzMeanConfDetail2bins;eNrmzMeanConfPair2bins;eNrmzMeanConfEvent2bins;eNrmzMeanConfDetail2bins;NrmzMeanConfPair_CorRefi;NrmzMeanConfEvent_CorRefi;NrmzMeanConfDetail_CorRefi;eNrmzMeanConfPair_CorRefi;eNrmzMeanConfEvent_CorRefi;eNrmzMeanConfDetail_CorRefi;eNrmzMeanConfPair_EventOnset2bins;eNrmzMeanConfEvent_EventOnset2bins;eNrmzMeanConfDetail_EventOnset2bins;eCorScorePair_EventOnset2bins;eCorScoreEvent_EventOnset2bins;eCorScoreDetail_EventOnset2bins;eSumCorConfPair_EventOnset2bins;eSumCorConfEvent_EventOnset2bins;eSumCorConfDetail_EventOnset2bins
fixation;139254;11;54;0.629835;-1.369.178;1;2;1;2;0.357192394192158;0.228475118515813;0.410989632487851;235.719.239.419.216;111.982.250.463.839;223.850.744.941.527;p1P;47;25;54;986.068.990.030.879;266.046.587.678.905;103.917.120.427.928;581.358.816.217.479;285.388.256.199.795;803.373.536.208.637;1;1;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;139308;0;9;2.326.178;169.793.886;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;139317;12;64;2.326.178;169.793.886;1;2;1;1;0.357192394192158;0.0528031437308126;0.323153645095351;235.719.239.419.216;120.308.898.606.537;228.014.069.012.876;p1F;47;25;54;986.068.990.030.879;266.046.587.678.905;103.917.120.427.928;581.358.816.217.479;285.388.256.199.795;803.373.536.208.637;1;1;beR;be;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;[];[];[];[];[];[];[];[];[]
saccade;139381;0;5;1.113.408;-154.799.178;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;139386;13;46;1.113.408;-154.799.178;1;2;1;1;0.357192394192158;0.0528031437308126;0.323153645095351;235.719.239.419.216;120.308.898.606.537;228.014.069.012.876;p1F;47;25;54;986.068.990.030.879;266.046.587.678.905;103.917.120.427.928;581.358.816.217.479;285.388.256.199.795;803.373.536.208.637;1;1;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;139432;0;5;0.472256;-119.230.785;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;139437;14;59;0.472256;-119.230.785;1;2;1;1;0.357192394192158;0.0528031437308126;0.323153645095351;235.719.239.419.216;120.308.898.606.537;228.014.069.012.876;p1F;47;25;54;986.068.990.030.879;266.046.587.678.905;103.917.120.427.928;581.358.816.217.479;285.388.256.199.795;803.373.536.208.637;1;1;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;139496;0;7;3.451.331;12.176.197;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;139503;15;67;3.451.331;12.176.197;1;2;1;2;0.357192394192158;0.228475118515813;0.410989632487851;235.719.239.419.216;111.982.250.463.839;223.850.744.941.527;p1P;47;25;54;986.068.990.030.879;266.046.587.678.905;103.917.120.427.928;581.358.816.217.479;285.388.256.199.795;803.373.536.208.637;1;1;beR;be;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;[];[];[];[];[];[];[];[];[]
saccade;139570;0;10;2.515.905;173.562.977;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;139580;16;130;2.515.905;173.562.977;1;2;1;1;0.357192394192158;0.0528031437308126;0.323153645095351;235.719.239.419.216;120.308.898.606.537;228.014.069.012.876;p1F;47;25;54;986.068.990.030.879;266.046.587.678.905;103.917.120.427.928;581.358.816.217.479;285.388.256.199.795;803.373.536.208.637;1;1;beR;be;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;[];[];[];[];[];[];[];[];[]
saccade;139710;0;10;2.128.091;1.017.986;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;139720;17;63;2.128.091;1.017.986;1;2;1;2;0.357192394192158;0.228475118515813;0.410989632487851;235.719.239.419.216;111.982.250.463.839;223.850.744.941.527;p1P;47;25;54;986.068.990.030.879;266.046.587.678.905;103.917.120.427.928;581.358.816.217.479;285.388.256.199.795;803.373.536.208.637;1;1;beR;be;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;[];[];[];[];[];[];[];[];[]
saccade;139783;0;7;1.600.858;175.130.091;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;139790;18;108;1.600.858;175.130.091;1;2;1;1;0.357192394192158;0.0528031437308126;0.323153645095351;235.719.239.419.216;120.308.898.606.537;228.014.069.012.876;p1F;47;25;54;986.068.990.030.879;266.046.587.678.905;103.917.120.427.928;581.358.816.217.479;285.388.256.199.795;803.373.536.208.637;1;1;beR;be;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;[];[];[];[];[];[];[];[];[]
saccade;139898;0;17;9.560.634;-4.479.745;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;139915;19;56;9.560.634;-4.479.745;1;2;0;2;0.768384746231171;0;0.768384746231171;276.838.474.623.117;0.177195137992901;247.278.994.211.204;p2O;47;25;54;986.068.990.030.879;266.046.587.678.905;103.917.120.427.928;581.358.816.217.479;285.388.256.199.795;803.373.536.208.637;1;1;bpF;bp;Cor2;Cor1;Cor2;Cor1;Cor1;Cor1;Cor2bpF;Cor1bpF;Cor2bpF;Cor1bpF;Cor1bpF;Cor1bpF;[];[];[];[];[];[];[];[];[]
saccade;139971;0;8;0.930722;-80.199.776;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;139979;20;36;0.930722;-80.199.776;1;2;0;2;0.768384746231171;0;0.768384746231171;276.838.474.623.117;0.177195137992901;247.278.994.211.204;p2O;47;25;54;986.068.990.030.879;266.046.587.678.905;103.917.120.427.928;581.358.816.217.479;285.388.256.199.795;803.373.536.208.637;1;1;weR;we;Cor2;Cor1;Cor2;Cor1;Cor1;Cor1;Cor2weR;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;140015;0;10;2.241.886;11.376.485;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;140025;21;72;2.241.886;11.376.485;1;2;2;3;0.768384746231171;0.026909295658342;0.397647020944756;276.838.474.623.117;202.690.929.565.834;439.764.702.094.476;p2P;47;25;54;986.068.990.030.879;266.046.587.678.905;103.917.120.427.928;581.358.816.217.479;285.388.256.199.795;803.373.536.208.637;1;1;beF;be;Cor2;Cor1;Cor1;Cor1;Cor1;Cor1;Cor2beF;Cor1beF;Cor1beF;Cor1beF;Cor1beF;Cor1beF;[];[];[];[];[];[];[];[];[]
saccade;140097;0;7;2.278.973;-17.450.689;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;140104;22;81;2.278.973;-17.450.689;1;2;0;2;0.768384746231171;0;0.768384746231171;276.838.474.623.117;0.177195137992901;247.278.994.211.204;p2O;47;25;54;986.068.990.030.879;266.046.587.678.905;103.917.120.427.928;581.358.816.217.479;285.388.256.199.795;803.373.536.208.637;1;1;beR;be;Cor2;Cor1;Cor2;Cor1;Cor1;Cor1;Cor2beR;Cor1beR;Cor2beR;Cor1beR;Cor1beR;Cor1beR;[];[];[];[];[];[];[];[];[]
saccade;140185;0;6;0.641849;-10.999.079;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;140191;23;78;0.641849;-10.999.079;1;2;0;2;0.768384746231171;0;0.768384746231171;276.838.474.623.117;0.177195137992901;247.278.994.211.204;p2O;47;25;54;986.068.990.030.879;266.046.587.678.905;103.917.120.427.928;581.358.816.217.479;285.388.256.199.795;803.373.536.208.637;1;1;weR;we;Cor2;Cor1;Cor2;Cor1;Cor1;Cor1;Cor2weR;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;140269;0;4;0.632073;-2.849.217;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;140273;24;57;0.632073;-2.849.217;1;2;0;2;0.768384746231171;0;0.768384746231171;276.838.474.623.117;0.177195137992901;247.278.994.211.204;p2O;47;25;54;986.068.990.030.879;266.046.587.678.905;103.917.120.427.928;581.358.816.217.479;285.388.256.199.795;803.373.536.208.637;1;1;weR;we;Cor2;Cor1;Cor2;Cor1;Cor1;Cor1;Cor2weR;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;140330;0;11;2.236.231;23.557.943;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;140341;25;84;2.236.231;23.557.943;1;2;2;3;0.768384746231171;0.026909295658342;0.397647020944756;276.838.474.623.117;202.690.929.565.834;439.764.702.094.476;p2P;47;25;54;986.068.990.030.879;266.046.587.678.905;103.917.120.427.928;581.358.816.217.479;285.388.256.199.795;803.373.536.208.637;1;1;beR;be;Cor2;Cor1;Cor1;Cor1;Cor1;Cor1;Cor2beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;[];[];[];[];[];[];[];[];[]
saccade;140425;0;6;2.140.202;-179.598.738;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;140431;26;165;2.140.202;-179.598.738;1;2;0;2;0.768384746231171;0;0.768384746231171;276.838.474.623.117;0.177195137992901;247.278.994.211.204;p2O;47;25;54;986.068.990.030.879;266.046.587.678.905;103.917.120.427.928;581.358.816.217.479;285.388.256.199.795;803.373.536.208.637;1;1;beR;be;Cor2;Cor1;Cor2;Cor1;Cor1;Cor1;Cor2beR;Cor1beR;Cor2beR;Cor1beR;Cor1beR;Cor1beR;[];[];[];[];[];[];[];[];[]
saccade;140596;0;17;10.363.383;65.247.426;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;140613;27;53;10.363.383;65.247.426;1;1;1;2;0.0128807262307139;0.228475118515813;0.162029870412965;112.880.724.636.154;111.982.250.463.839;312.431.487.549.996;p3O;47;25;54;986.068.990.030.879;266.046.587.678.905;103.917.120.427.928;581.358.816.217.479;285.388.256.199.795;803.373.536.208.637;1;1;bpR;bp;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1bpR;Cor1bpR;Cor1bpR;Cor1bpR;Cor1bpR;Cor1bpR;[];[];[];[];[];[];[];[];[]
saccade;140666;0;7;1.143.021;157.402.719;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;140673;28;62;1.143.021;157.402.719;1;1;1;2;0.0128807262307139;0.0010154475858715;0.0862099801029845;112.880.724.636.154;100.101.544.758.587;306.491.134.697.371;p3F;47;25;54;986.068.990.030.879;266.046.587.678.905;103.917.120.427.928;581.358.816.217.479;285.388.256.199.795;803.373.536.208.637;1;1;beF;be;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1beF;Cor1beF;Cor1beF;Cor1beF;Cor1beF;Cor1beF;[];[];[];[];[];[];[];[];[]
saccade;140735;0;10;1.842.186;2.925.633;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;140745;29;93;1.842.186;2.925.633;1;1;1;2;0.0128807262307139;0.228475118515813;0.162029870412965;112.880.724.636.154;111.982.250.463.839;312.431.487.549.996;p3O;47;25;54;986.068.990.030.879;266.046.587.678.905;103.917.120.427.928;581.358.816.217.479;285.388.256.199.795;803.373.536.208.637;1;1;beR;be;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;[];[];[];[];[];[];[];[];[]
saccade;140838;0;4;0.360678;150.983.093;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;140921;0;25;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
EventOnset;144.881.875;0;0;0;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1
bad_ET;144940;0;25;0;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
saccade;144997;0;5;0.824067;18.023.156;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
