type;latency;rank;duration;sac_amplitude;sac_angle;iEvent;CorScorePair;CorScoreEvent;CorScoreDetail;NrmzMeanConfPair;NrmzMeanConfEvent;NrmzMeanConfDetail;SumCorConfPair;SumCorConfEvent;SumCorConfDetail;PairNCat;eCorScorePair;eCorScoreEvent;eCorScoreDetail;eNrmzMeanConfPair;eNrmzMeanConfEvent;eNrmzMeanConfDetail;eSumCorConfPair;eSumCorConfEvent;eSumCorConfDetail;iBlock;iEventPerBlock;Refi;Refi2;NrmzMeanConfPair2bins;NrmzMeanConfEvent2bins;NrmzMeanConfDetail2bins;eNrmzMeanConfPair2bins;eNrmzMeanConfEvent2bins;eNrmzMeanConfDetail2bins;NrmzMeanConfPair_CorRefi;NrmzMeanConfEvent_CorRefi;NrmzMeanConfDetail_CorRefi;eNrmzMeanConfPair_CorRefi;eNrmzMeanConfEvent_CorRefi;eNrmzMeanConfDetail_CorRefi;eNrmzMeanConfPair_EventOnset2bins;eNrmzMeanConfEvent_EventOnset2bins;eNrmzMeanConfDetail_EventOnset2bins;eCorScorePair_EventOnset2bins;eCorScoreEvent_EventOnset2bins;eCorScoreDetail_EventOnset2bins;eSumCorConfPair_EventOnset2bins;eSumCorConfEvent_EventOnset2bins;eSumCorConfDetail_EventOnset2bins
fixation;30567;4;156;3.155.053;-13.092.358;1;1;2;2;0.611685026022366;0.271005635395633;0.341911579557421;141.281.752.371.921;227.100.563.539.563;434.191.157.955.742;p2P;21;36;45;789.986.487.632.762;794.050.174.258.313;770.776.369.176.281;281.488.783.694.145;444.352.472.335.898;857.920.628.015.022;1;1;beF;be;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1beF;Cor1beF;Cor1beF;Cor1beF;Cor1beF;Cor1beF;[];[];[];[];[];[];[];[];[]
saccade;30723;0;9;1.111.602;122.670.425;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;30732;5;242;1.111.602;122.670.425;1;1;2;2;0.611685026022366;0.271005635395633;0.341911579557421;141.281.752.371.921;227.100.563.539.563;434.191.157.955.742;p2P;21;36;45;789.986.487.632.762;794.050.174.258.313;770.776.369.176.281;281.488.783.694.145;444.352.472.335.898;857.920.628.015.022;1;1;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;30974;0;8;0.808638;-41.713.208;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;30982;6;18;0.808638;-41.713.208;1;1;2;2;0.611685026022366;0.271005635395633;0.341911579557421;141.281.752.371.921;227.100.563.539.563;434.191.157.955.742;p2P;21;36;45;789.986.487.632.762;794.050.174.258.313;770.776.369.176.281;281.488.783.694.145;444.352.472.335.898;857.920.628.015.022;1;1;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;31000;0;11;3.511.587;163.059.703;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;31011;7;91;3.511.587;163.059.703;1;1;1;2;0.611685026022366;0.460187594650462;0.42860754736296;141.281.752.371.921;145.325.422.455.422;343.303.587.413.671;p2O;21;36;45;789.986.487.632.762;794.050.174.258.313;770.776.369.176.281;281.488.783.694.145;444.352.472.335.898;857.920.628.015.022;1;1;beR;be;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;[];[];[];[];[];[];[];[];[]
saccade;31102;0;5;0.900256;6.999.237;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;31107;8;62;0.900256;6.999.237;1;1;1;2;0.611685026022366;0.460187594650462;0.42860754736296;141.281.752.371.921;145.325.422.455.422;343.303.587.413.671;p2O;21;36;45;789.986.487.632.762;794.050.174.258.313;770.776.369.176.281;281.488.783.694.145;444.352.472.335.898;857.920.628.015.022;1;1;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;31169;0;20;11.849.602;-55.302.622;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;31189;9;54;11.849.602;-55.302.622;1;1;2;2;0.386650754192727;0.456720909353276;0.466431019370103;147.614.112.938.693;245.672.090.935.328;44.664.310.193.701;p3O;21;36;45;789.986.487.632.762;794.050.174.258.313;770.776.369.176.281;281.488.783.694.145;444.352.472.335.898;857.920.628.015.022;1;1;bpF;bp;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1bpF;Cor1bpF;Cor1bpF;Cor1bpF;Cor1bpF;Cor1bpF;[];[];[];[];[];[];[];[];[]
saccade;31243;0;6;1.194.572;178.482.581;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;31249;10;91;1.194.572;178.482.581;1;1;2;2;0.386650754192727;0.456720909353276;0.466431019370103;147.614.112.938.693;245.672.090.935.328;44.664.310.193.701;p3O;21;36;45;789.986.487.632.762;794.050.174.258.313;770.776.369.176.281;281.488.783.694.145;444.352.472.335.898;857.920.628.015.022;1;1;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;31340;0;10;2.158.949;0.239985;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;31350;11;334;2.158.949;0.239985;1;1;1;1;0.386650754192727;0.10262378692767;0.351635348567177;147.614.112.938.693;127.447.232.069.282;337.530.672.503.988;p3F;21;36;45;789.986.487.632.762;794.050.174.258.313;770.776.369.176.281;281.488.783.694.145;444.352.472.335.898;857.920.628.015.022;1;1;beF;be;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1beF;Cor1beF;Cor1beF;Cor1beF;Cor1beF;Cor1beF;[];[];[];[];[];[];[];[];[]
saccade;31684;0;4;0.21706;-32.679.516;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;31688;12;115;0.21706;-32.679.516;1;1;1;1;0.386650754192727;0.10262378692767;0.351635348567177;147.614.112.938.693;127.447.232.069.282;337.530.672.503.988;p3F;21;36;45;789.986.487.632.762;794.050.174.258.313;770.776.369.176.281;281.488.783.694.145;444.352.472.335.898;857.920.628.015.022;1;1;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;31803;0;6;0.778998;110.547.162;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;31809;13;85;0.778998;110.547.162;1;1;1;1;0.386650754192727;0.10262378692767;0.351635348567177;147.614.112.938.693;127.447.232.069.282;337.530.672.503.988;p3F;21;36;45;789.986.487.632.762;794.050.174.258.313;770.776.369.176.281;281.488.783.694.145;444.352.472.335.898;857.920.628.015.022;1;1;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;31894;0;17;10.179.302;68.748.113;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;31911;14;36;10.179.302;68.748.113;1;1;2;3;0.229650094922979;0.449787539257029;0.339457148636744;122.912.675.801.646;244.978.753.925.703;433.945.714.863.674;p1F;21;36;45;789.986.487.632.762;794.050.174.258.313;770.776.369.176.281;281.488.783.694.145;444.352.472.335.898;857.920.628.015.022;1;1;bpR;bp;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1bpR;Cor1bpR;Cor1bpR;Cor1bpR;Cor1bpR;Cor1bpR;[];[];[];[];[];[];[];[];[]
saccade;31947;0;5;0.895782;-13.955.156;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;31952;15;86;0.895782;-13.955.156;1;1;2;3;0.229650094922979;0.449787539257029;0.339457148636744;122.912.675.801.646;244.978.753.925.703;433.945.714.863.674;p1F;21;36;45;789.986.487.632.762;794.050.174.258.313;770.776.369.176.281;281.488.783.694.145;444.352.472.335.898;857.920.628.015.022;1;1;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;32038;0;12;263.757;9.051.235;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;32050;16;74;263.757;9.051.235;1;1;2;2;0.229650094922979;0.456720909353276;0.342923833684867;122.912.675.801.646;245.672.090.935.328;434.292.383.368.487;p1P;21;36;45;789.986.487.632.762;794.050.174.258.313;770.776.369.176.281;281.488.783.694.145;444.352.472.335.898;857.920.628.015.022;1;1;beF;be;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1beF;Cor1beF;Cor1beF;Cor1beF;Cor1beF;Cor1beF;[];[];[];[];[];[];[];[];[]
saccade;32124;0;7;0.707361;-3.909.916;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;32131;17;119;0.707361;-3.909.916;1;1;2;2;0.229650094922979;0.456720909353276;0.342923833684867;122.912.675.801.646;245.672.090.935.328;434.292.383.368.487;p1P;21;36;45;789.986.487.632.762;794.050.174.258.313;770.776.369.176.281;281.488.783.694.145;444.352.472.335.898;857.920.628.015.022;1;1;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;32250;0;7;0.74435;-118.604.421;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;32257;18;77;0.74435;-118.604.421;1;1;2;2;0.229650094922979;0.456720909353276;0.342923833684867;122.912.675.801.646;245.672.090.935.328;434.292.383.368.487;p1P;21;36;45;789.986.487.632.762;794.050.174.258.313;770.776.369.176.281;281.488.783.694.145;444.352.472.335.898;857.920.628.015.022;1;1;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;32334;0;8;3.184.771;173.548.447;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;32342;19;74;3.184.771;173.548.447;1;1;2;3;0.229650094922979;0.449787539257029;0.339457148636744;122.912.675.801.646;244.978.753.925.703;433.945.714.863.674;p1F;21;36;45;789.986.487.632.762;794.050.174.258.313;770.776.369.176.281;281.488.783.694.145;444.352.472.335.898;857.920.628.015.022;1;1;beR;be;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;[];[];[];[];[];[];[];[];[]
saccade;32416;0;6;0.326238;62.775.687;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;32422;20;139;0.326238;62.775.687;1;1;2;3;0.229650094922979;0.449787539257029;0.339457148636744;122.912.675.801.646;244.978.753.925.703;433.945.714.863.674;p1F;21;36;45;789.986.487.632.762;794.050.174.258.313;770.776.369.176.281;281.488.783.694.145;444.352.472.335.898;857.920.628.015.022;1;1;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;32561;0;4;0.343445;-4.373.187;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;32565;21;171;0.343445;-4.373.187;1;1;2;3;0.229650094922979;0.449787539257029;0.339457148636744;122.912.675.801.646;244.978.753.925.703;433.945.714.863.674;p1F;21;36;45;789.986.487.632.762;794.050.174.258.313;770.776.369.176.281;281.488.783.694.145;444.352.472.335.898;857.920.628.015.022;1;1;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
EventOnset;36832.5;0;0;0;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];Cor1;Cor1;Cor2;Cor2;Cor1;Cor1;Cor2;Cor1;Cor1
saccade;36872;0;7;1.513.932;27.000.431;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;36879;1;26;1.513.932;27.000.431;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;outside;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;bpF;bp;other;other;other;other;other;other;other;other;other;other;other;other;[];[];[];[];[];[];[];[];[]
saccade;36905;0;16;6.759.711;128.457.048;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;36981;0;28;0;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
saccade;37037;0;10;1.761.985;-23.665.914;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;37047;2;122;1.761.985;-23.665.914;2;2;2;0;0.195109951736512;0.287348576810034;0.287348576810034;219.510.995.173.651;228.734.857.681.003;224.122.926.427.327;p3O;42;22;32;121.409.761.421.473;521.591.502.374.521;129.870.224.613.025;541.409.761.421.473;28.249.749.749.826;511.953.629.459.867;1;2;bpF;bp;Cor1;Cor1;Cor1;Cor1;Cor1;Cor2;Cor1bpF;Cor1bpF;Cor1bpF;Cor1bpF;Cor1bpF;Cor2bpF;[];[];[];[];[];[];[];[];[]
saccade;37169;0;20;10.104.731;138.840.393;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;37258;0;26;0;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
saccade;37335;0;6;0.839775;172.224.732;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;37341;3;100;0.839775;172.224.732;2;2;1;1;0.195633292854119;0.389863411605228;0.389863411605228;219.563.329.285.412;125.466.268.202.618;122.514.798.744.015;p1F;42;22;32;121.409.761.421.473;521.591.502.374.521;129.870.224.613.025;541.409.761.421.473;28.249.749.749.826;511.953.629.459.867;1;2;bpF;bp;Cor1;Cor1;Cor1;Cor1;Cor1;Cor2;Cor1bpF;Cor1bpF;Cor1bpF;Cor1bpF;Cor1bpF;Cor2bpF;[];[];[];[];[];[];[];[];[]
saccade;37441;0;11;2.770.059;7.262.125;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;37452;4;53;2.770.059;7.262.125;2;2;2;0;0.195633292854119;0.287348576810034;0.287348576810034;219.563.329.285.412;228.734.857.681.003;224.149.093.483.208;p1P;42;22;32;121.409.761.421.473;521.591.502.374.521;129.870.224.613.025;541.409.761.421.473;28.249.749.749.826;511.953.629.459.867;1;2;beF;be;Cor1;Cor1;Cor1;Cor1;Cor1;Cor2;Cor1beF;Cor1beF;Cor1beF;Cor1beF;Cor1beF;Cor2beF;[];[];[];[];[];[];[];[];[]
saccade;37505;0;20;10.102.484;-107.011.223;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;37525;5;101;10.102.484;-107.011.223;2;2;2;4;0.998953326186959;0.479997223354559;0.739475274770759;299.895.332.618.696;247.999.722.335.456;473.947.527.477.076;p2P;42;22;32;121.409.761.421.473;521.591.502.374.521;129.870.224.613.025;541.409.761.421.473;28.249.749.749.826;511.953.629.459.867;1;2;bpF;bp;Cor2;Cor2;Cor2;Cor1;Cor1;Cor2;Cor2bpF;Cor2bpF;Cor2bpF;Cor1bpF;Cor1bpF;Cor2bpF;[];[];[];[];[];[];[];[];[]
saccade;37626;0;9;1.071.064;-163.871.924;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;37635;6;66;1.071.064;-163.871.924;2;2;2;4;0.998953326186959;0.479997223354559;0.739475274770759;299.895.332.618.696;247.999.722.335.456;473.947.527.477.076;p2P;42;22;32;121.409.761.421.473;521.591.502.374.521;129.870.224.613.025;541.409.761.421.473;28.249.749.749.826;511.953.629.459.867;1;2;weR;we;Cor2;Cor2;Cor2;Cor1;Cor1;Cor2;Cor2weR;Cor2weR;Cor2weR;Cor1weR;Cor1weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;37701;0;11;2.196.975;162.870.598;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;37712;7;82;2.196.975;162.870.598;2;2;0;2;0.998953326186959;0;0.998953326186959;299.895.332.618.696;0.263577014793585;263.126.517.049.027;p2O;42;22;32;121.409.761.421.473;521.591.502.374.521;129.870.224.613.025;541.409.761.421.473;28.249.749.749.826;511.953.629.459.867;1;2;beF;be;Cor2;Cor1;Cor2;Cor1;Cor1;Cor2;Cor2beF;Cor1beF;Cor2beF;Cor1beF;Cor1beF;Cor2beF;[];[];[];[];[];[];[];[];[]
saccade;37794;0;5;0.655244;-31.626.802;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;37799;8;88;0.655244;-31.626.802;2;2;0;2;0.998953326186959;0;0.998953326186959;299.895.332.618.696;0.263577014793585;263.126.517.049.027;p2O;42;22;32;121.409.761.421.473;521.591.502.374.521;129.870.224.613.025;541.409.761.421.473;28.249.749.749.826;511.953.629.459.867;1;2;weR;we;Cor2;Cor1;Cor2;Cor1;Cor1;Cor2;Cor2weR;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;37887;0;5;0.710413;-71.074.002;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;37892;9;101;0.710413;-71.074.002;2;2;0;2;0.998953326186959;0;0.998953326186959;299.895.332.618.696;0.263577014793585;263.126.517.049.027;p2O;42;22;32;121.409.761.421.473;521.591.502.374.521;129.870.224.613.025;541.409.761.421.473;28.249.749.749.826;511.953.629.459.867;1;2;weR;we;Cor2;Cor1;Cor2;Cor1;Cor1;Cor2;Cor2weR;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor2weR;[];[];[];[];[];[];[];[];[]
